ip,round,value,rel
192.168.57.1,5064,7.387847843179874,1.0
192.168.57.1,5159,7.94664909181099,1.0
192.168.57.1,5255,8.1069897619046,1.0
192.168.57.1,5347,8.113879298368685,1.0
192.168.57.1,5443,7.669919872029859,1.0
192.168.57.1,5539,7.946327005694438,1.0
192.168.57.1,5634,12.369436064363324,1.0
192.168.57.1,5729,8.887794220644068,1.0
192.168.57.1,5824,7.827919706848541,1.0
192.168.57.1,5919,7.4215946375376,1.0
192.168.57.1,6014,7.400991797941774,1.0
192.168.57.1,6110,7.975167083544633,1.0
192.168.57.1,6205,8.132295634513387,1.0
192.168.57.1,6299,8.13960893794109,1.0
192.168.57.1,6394,7.682819600436728,1.0
192.168.57.1,6491,7.954788951422028,1.0
192.168.57.1,6587,12.197739907531172,1.0
192.168.57.1,6681,8.8744320769694,1.0
192.168.57.1,6772,7.811553809148,1.0
192.168.57.1,6866,7.402183338733699,1.0
192.168.57.1,6958,7.379754423312067,1.0
192.168.57.1,7051,7.940141576627415,1.0
192.168.57.1,7142,8.106460613910745,1.0
192.168.57.1,7219,8.114916625591244,1.0
192.168.57.1,7314,7.672136697596193,1.0
192.168.57.1,7410,7.947951759664415,1.0
192.168.57.1,7505,12.195947319954831,1.0
192.168.57.1,7601,8.856453846825413,1.0
192.168.57.1,7694,7.771971630022705,1.0
192.168.57.1,7788,7.4251128778139055,1.0
192.168.57.1,7884,7.407454248693401,1.0
192.168.57.1,7980,7.991125786215434,1.0
192.168.57.1,8076,8.142976094007679,1.0
192.168.57.1,8171,8.149827791355888,1.0
192.168.57.1,8268,7.7150834487691755,1.0
192.168.57.1,8362,7.975707173494488,1.0
192.168.57.1,8458,12.124349828111349,1.0
192.168.57.1,8553,8.897326301205812,1.0
192.168.57.1,8647,7.835888140871125,1.0
192.168.57.1,8743,7.4566883439867295,1.0
192.168.57.1,8836,7.435009055157606,1.0
192.168.57.1,8931,8.023811651344246,1.0
192.168.57.1,9027,8.177614688051904,1.0
192.168.57.1,9121,8.1839530236839,1.0
192.168.57.1,9216,7.739378274451872,1.0
192.168.57.1,9311,7.999100055471083,1.0
192.168.57.1,9406,12.049138015519308,1.0
192.168.57.1,9501,8.890093227700772,1.0
192.168.57.1,9597,7.782337305158634,1.0
192.168.57.1,9693,7.440694043705565,1.0
192.168.57.1,9786,7.423498290572814,1.0
192.168.57.1,9882,7.999400596263742,1.0
192.168.57.1,9977,8.140490447494601,1.0
192.168.57.1,10072,8.115853618759102,1.0
192.168.57.1,10167,7.707275490939332,1.0
192.168.57.1,10262,7.9549721472620405,1.0
192.168.57.3,4853,6.107850922812558,1.0
192.168.57.3,4948,7.340798177007202,1.0
192.168.57.3,5043,7.377820729852287,1.0
192.168.57.3,5138,8.448186812301513,1.0
192.168.57.3,5234,8.144944950539415,1.0
192.168.57.3,5327,8.113740450020998,1.0
192.168.57.3,5422,8.123786880619523,1.0
192.168.57.3,5517,8.015967776492266,1.0
192.168.57.3,5611,7.846016636536561,1.0
192.168.57.3,5708,8.305816745733138,1.0
192.168.57.3,5802,6.072268700374572,1.0
192.168.57.3,5896,7.350226269336436,1.0
192.168.57.3,5991,7.391865294775763,1.0
192.168.57.3,6087,8.468333032542935,1.0
192.168.57.3,6182,8.171409218361035,1.0
192.168.57.3,6278,8.13981796712913,1.0
192.168.57.3,6372,8.137295286976029,1.0
192.168.57.3,6468,8.023389024224153,1.0
192.168.57.3,6564,7.858519367380544,1.0
192.168.57.3,6657,8.297923726234169,1.0
192.168.57.3,6749,6.075237682759295,1.0
192.168.57.3,6842,7.326695199416701,1.0
192.168.57.3,6937,7.369090635591314,1.0
192.168.57.3,7031,8.457275143697899,1.0
192.168.57.3,7126,8.151096701833348,1.0
192.168.57.3,7216,8.116048755604439,1.0
192.168.57.3,7311,8.126823613872936,1.0
192.168.57.3,7406,8.017469548157248,1.0
192.168.57.3,7501,7.848489092989936,1.0
192.168.57.3,7596,8.30001030163253,1.0
192.168.57.3,7689,6.111126349270163,1.0
192.168.57.3,7784,7.358609611754333,1.0
192.168.57.3,7880,7.398668444161128,1.0
192.168.57.3,7975,8.476196188353171,1.0
192.168.57.3,8071,8.181579911118698,1.0
192.168.57.3,8167,8.150173559510282,1.0
192.168.57.3,8263,8.158343830348473,1.0
192.168.57.3,8359,8.044651211521037,1.0
192.168.57.3,8454,7.879216661715443,1.0
192.168.57.3,8550,8.342801441424463,1.0
192.168.57.3,8647,6.20703461901411,1.0
192.168.57.3,8743,7.390571187123275,1.0
192.168.57.3,8838,7.425075561061697,1.0
192.168.57.3,8933,8.511761118498343,1.0
192.168.57.3,9029,8.215202138195783,1.0
192.168.57.3,9124,8.183941115375225,1.0
192.168.57.3,9219,8.180863081039192,1.0
192.168.57.3,9313,8.067796809549602,1.0
192.168.57.3,9408,7.9000542570953,1.0
192.168.57.3,9503,8.348416149513133,1.0
192.168.57.3,9598,6.1678171199462986,1.0
192.168.57.3,9692,7.376388454979084,1.0
192.168.57.3,9788,7.414436000161601,1.0
192.168.57.3,9883,8.465338945811677,1.0
192.168.57.3,9979,8.175779530332957,1.0
192.168.57.3,10071,8.14687863458671,1.0
192.168.57.3,10167,8.138662513294381,1.0
192.168.57.3,10262,8.021082856624043,1.0
192.168.57.3,10357,7.858863358609565,1.0
192.168.57.3,10452,8.303412148752464,1.0
192.168.57.5,5081,10.95966770288161,1.0
192.168.57.5,5176,8.11186139335395,1.0
192.168.57.5,5273,8.101649442031082,1.0
192.168.57.5,5368,7.5753730882210135,1.0
192.168.57.5,5462,7.981660539172979,1.0
192.168.57.5,5558,7.711419498196676,1.0
192.168.57.5,5653,7.817942477194431,1.0
192.168.57.5,5749,8.215068649506154,1.0
192.168.57.5,5843,7.678015377499156,1.0
